date,hour,id_assaig, id_casteller, attendance
2018-03-01,20:00,43160.83333,2106,1
2018-03-01,20:00,43160.83333,2149,1
2018-03-01,20:00,43160.83333,2104,1
2018-03-01,20:00,43160.83333,2185,1
2018-03-01,20:00,43160.83333,3920,1
2018-03-01,20:00,43160.83333,2156,-1
2018-03-01,20:00,43160.83333,3923,1
2018-03-01,20:00,43160.83333,3930,-1
2018-03-01,20:00,43160.83333,5244,1
2018-03-01,20:00,43160.83333,2021,1
2018-03-01,20:00,43160.83333,8947,1
2018-03-01,20:00,43160.83333,5088,1
2018-03-01,20:00,43160.83333,1990,-1
2018-03-01,20:00,43160.83333,2150,2
2018-03-01,20:00,43160.83333,2070,1
2018-03-01,20:00,43160.83333,1980,-1
2018-03-01,20:00,43160.83333,2182,-1
2018-03-01,20:00,43160.83333,5243,-1
2018-03-01,20:00,43160.83333,2121,2
2018-03-01,20:00,43160.83333,2031,-1
2018-03-01,20:00,43160.83333,2057,1
2018-03-01,20:00,43160.83333,5251,-1
2018-03-01,20:00,43160.83333,1987,1
2018-03-01,20:00,43160.83333,3908,1
2018-03-01,20:00,43160.83333,2080,-1
2018-03-01,20:00,43160.83333,2210,1
2018-03-01,20:00,43160.83333,5078,-1
2018-03-01,20:00,43160.83333,5092,1
2018-03-01,20:00,43160.83333,2076,2
2018-03-01,20:00,43160.83333,5076,-1
2018-03-01,20:00,43160.83333,8946,1
2018-03-01,20:00,43160.83333,3916,1
2018-03-01,20:00,43160.83333,1972,1
2018-03-01,20:00,43160.83333,2032,-1
2018-03-01,20:00,43160.83333,5258,1
2018-03-01,20:00,43160.83333,3937,-1
2018-03-01,20:00,43160.83333,5065,1
2018-03-01,20:00,43160.83333,5095,1
2018-03-01,20:00,43160.83333,9223,-1
2018-03-01,20:00,43160.83333,2181,1
2018-03-01,20:00,43160.83333,2136,1
2018-03-01,20:00,43160.83333,5579,-1
2018-03-01,20:00,43160.83333,1978,-1
2018-03-01,20:00,43160.83333,2163,-1
2018-03-01,20:00,43160.83333,5097,1
2018-03-01,20:00,43160.83333,3925,1
2018-03-01,20:00,43160.83333,5091,1
2018-03-01,20:00,43160.83333,8820,-1
2018-03-01,20:00,43160.83333,2010,2
2018-03-01,20:00,43160.83333,1984,1
2018-03-01,20:00,43160.83333,2127,1
2018-03-01,20:00,43160.83333,2209,-1
2018-03-01,20:00,43160.83333,2108,-1
2018-03-01,20:00,43160.83333,1986,2
2018-03-01,20:00,43160.83333,2137,-1
2018-03-01,20:00,43160.83333,1979,-1
2018-03-01,20:00,43160.83333,2128,1
2018-03-01,20:00,43160.83333,3932,1
2018-03-01,20:00,43160.83333,5409,-1
2018-03-01,20:00,43160.83333,2056,1
2018-03-01,20:00,43160.83333,2087,1
2018-03-01,20:00,43160.83333,1985,-1
2018-03-01,20:00,43160.83333,8658,1
2018-03-01,20:00,43160.83333,2130,-1
2018-03-01,20:00,43160.83333,5257,1
2018-03-01,20:00,43160.83333,3938,-1
2018-03-01,20:00,43160.83333,5079,-1
2018-03-01,20:00,43160.83333,2132,-1
2018-03-01,20:00,43160.83333,5411,-1
2018-03-01,20:00,43160.83333,5256,1
2018-03-01,20:00,43160.83333,5269,-1
2018-03-01,20:00,43160.83333,3899,-1
2018-03-01,20:00,43160.83333,2029,-1
2018-03-01,20:00,43160.83333,2174,-1
2018-03-01,20:00,43160.83333,1992,-1
2018-03-01,20:00,43160.83333,1991,1
2018-03-01,20:00,43160.83333,5308,-1
2018-03-01,20:00,43160.83333,2139,1
2018-03-01,20:00,43160.83333,9413,-1
2018-03-01,20:00,43160.83333,5249,1
2018-03-01,20:00,43160.83333,2028,-1
2018-03-01,20:00,43160.83333,2036,-1
2018-03-01,20:00,43160.83333,5262,1
2018-03-01,20:00,43160.83333,5305,1
2018-03-01,20:00,43160.83333,5413,-1
2018-03-01,20:00,43160.83333,3913,-1
2018-03-01,20:00,43160.83333,2201,1
2018-03-01,20:00,43160.83333,2002,1
2018-03-01,20:00,43160.83333,2154,-1
2018-03-01,20:00,43160.83333,2051,-1
2018-03-01,20:00,43160.83333,5072,-1
2018-03-01,20:00,43160.83333,1977,-1
2018-03-01,20:00,43160.83333,3902,1
2018-03-01,20:00,43160.83333,5318,-1
2018-03-01,20:00,43160.83333,3898,1
2018-03-01,20:00,43160.83333,9454,1
2018-03-01,20:00,43160.83333,2085,1
2018-03-01,20:00,43160.83333,5549,1
2018-03-01,20:00,43160.83333,9417,2
2018-03-01,20:00,43160.83333,5288,1
2018-03-06,14:00,43165.58333,2037,1
2018-03-06,14:00,43165.58333,2054,1
2018-03-06,14:00,43165.58333,2109,-1
2018-03-06,14:00,43165.58333,3903,1
2018-03-06,14:00,43165.58333,1989,1
2018-03-06,14:00,43165.58333,2328,1
2018-03-06,14:00,43165.58333,2164,1
2018-03-06,14:00,43165.58333,2064,1
2018-03-06,14:00,43165.58333,5084,1
2018-03-06,14:00,43165.58333,2193,-1
2018-03-06,14:00,43165.58333,2118,1
2018-03-06,14:00,43165.58333,2066,1
2018-03-06,14:00,43165.58333,2022,1
2018-03-06,14:00,43165.58333,2138,-1
2018-03-06,14:00,43165.58333,5089,1
2018-03-06,14:00,43165.58333,1998,1
2018-03-06,14:00,43165.58333,3918,-1
2018-03-06,14:00,43165.58333,2083,-1
2018-03-06,14:00,43165.58333,5068,1
2018-03-06,14:00,43165.58333,3904,1
2018-03-06,14:00,43165.58333,3906,1
2018-03-06,14:00,43165.58333,5090,-1
2018-03-06,14:00,43165.58333,2043,1
2018-03-06,14:00,43165.58333,2111,1
2018-03-06,14:00,43165.58333,2053,-1
2018-03-06,14:00,43165.58333,2018,1
2018-03-06,14:00,43165.58333,1970,1
2018-03-06,14:00,43165.58333,2112,1
2018-03-06,14:00,43165.58333,3914,1
2018-03-06,14:00,43165.58333,2069,1
2018-03-06,14:00,43165.58333,5265,1
2018-03-06,14:00,43165.58333,2008,1
2018-03-06,14:00,43165.58333,1971,1
2018-03-06,14:00,43165.58333,2027,-1
2018-03-06,14:00,43165.58333,1988,1
2018-03-06,14:00,43165.58333,3933,1
2018-03-06,14:00,43165.58333,2098,1
2018-03-06,14:00,43165.58333,2142,-1
2018-03-06,14:00,43165.58333,5248,1
2018-03-06,14:00,43165.58333,2169,-1
2018-03-06,14:00,43165.58333,2151,1
2018-03-06,14:00,43165.58333,2215,-1
2018-03-06,14:00,43165.58333,5309,1
2018-03-06,14:00,43165.58333,2052,1
2018-03-06,14:00,43165.58333,1993,1
2018-03-06,14:00,43165.58333,3905,2
2018-03-06,14:00,43165.58333,5279,1
2018-03-06,14:00,43165.58333,2094,-1
2018-03-06,14:00,43165.58333,2094,-1
2018-03-06,14:00,43165.58333,2208,-1
2018-03-06,14:00,43165.58333,3915,1
2018-03-06,14:00,43165.58333,2170,1
2018-03-06,14:00,43165.58333,2025,1
2018-03-06,14:00,43165.58333,5085,1
2018-03-06,14:00,43165.58333,5070,-1
2018-03-06,14:00,43165.58333,3900,1
2018-03-06,14:00,43165.58333,2146,-1
2018-03-06,14:00,43165.58333,2099,1
2018-03-06,14:00,43165.58333,5245,-1
2018-03-06,14:00,43165.58333,5498,-1
2018-03-06,14:00,43165.58333,2106,1
2018-03-06,14:00,43165.58333,5411,1
2018-03-06,14:00,43165.58333,2149,1
2018-03-06,14:00,43165.58333,2104,-1
2018-03-06,14:00,43165.58333,2185,1
2018-03-06,14:00,43165.58333,5249,1
2018-03-06,14:00,43165.58333,3920,1
2018-03-06,14:00,43165.58333,3923,1
2018-03-06,14:00,43165.58333,2156,-1
2018-03-06,14:00,43165.58333,3930,1
2018-03-06,14:00,43165.58333,5244,1
2018-03-06,14:00,43165.58333,2021,1
2018-03-06,14:00,43165.58333,5088,1
2018-03-06,14:00,43165.58333,1990,1
2018-03-06,14:00,43165.58333,2150,1
2018-03-06,14:00,43165.58333,2070,1
2018-03-06,14:00,43165.58333,2182,1
2018-03-06,14:00,43165.58333,5243,1
2018-03-06,14:00,43165.58333,2121,1
2018-03-06,14:00,43165.58333,2057,1
2018-03-06,14:00,43165.58333,5251,-1
2018-03-06,14:00,43165.58333,1987,1
2018-03-06,14:00,43165.58333,3908,1
2018-03-06,14:00,43165.58333,2210,-1
2018-03-06,14:00,43165.58333,5078,1
2018-03-06,14:00,43165.58333,5092,1
2018-03-06,14:00,43165.58333,2076,1
2018-03-06,14:00,43165.58333,5076,1
2018-03-06,14:00,43165.58333,3916,1
2018-03-06,14:00,43165.58333,1972,1
2018-03-06,14:00,43165.58333,2032,1
2018-03-06,14:00,43165.58333,5258,1
2018-03-06,14:00,43165.58333,5065,1
2018-03-06,14:00,43165.58333,5095,1
2018-03-06,14:00,43165.58333,2181,1
2018-03-06,14:00,43165.58333,2136,1
2018-03-06,14:00,43165.58333,5579,1
2018-03-06,14:00,43165.58333,1978,1
2018-03-06,14:00,43165.58333,2163,1
2018-03-06,14:00,43165.58333,5097,1
2018-03-06,14:00,43165.58333,3925,1
2018-03-06,14:00,43165.58333,2010,1
2018-03-06,14:00,43165.58333,1984,1
2018-03-06,14:00,43165.58333,2127,1
2018-03-06,14:00,43165.58333,2209,1
2018-03-06,14:00,43165.58333,2137,1
2018-03-06,14:00,43165.58333,1979,1
2018-03-06,14:00,43165.58333,2128,1
2018-03-06,14:00,43165.58333,3932,1
2018-03-06,14:00,43165.58333,5409,-1
2018-03-06,14:00,43165.58333,2056,1
2018-03-06,14:00,43165.58333,2087,1
2018-03-06,14:00,43165.58333,1985,1
2018-03-06,14:00,43165.58333,8658,-1
2018-03-06,14:00,43165.58333,2130,2
2018-03-06,14:00,43165.58333,3938,1
2018-03-06,14:00,43165.58333,5079,1
2018-03-06,14:00,43165.58333,2132,1
2018-03-06,14:00,43165.58333,8946,1
2018-03-06,14:00,43165.58333,1980,1
2018-03-06,14:00,43165.58333,5242,1
2018-03-06,14:00,43165.58333,3899,-1
2018-03-06,14:00,43165.58333,2029,-1
2018-03-06,14:00,43165.58333,2174,-1
2018-03-06,14:00,43165.58333,1991,1
2018-03-06,14:00,43165.58333,5308,-1
2018-03-06,14:00,43165.58333,9413,-1
2018-03-06,14:00,43165.58333,2028,-1
2018-03-06,14:00,43165.58333,2036,-1
2018-03-06,14:00,43165.58333,5305,1
2018-03-06,14:00,43165.58333,5262,-1
2018-03-06,14:00,43165.58333,5413,1
2018-03-06,14:00,43165.58333,3913,1
2018-03-06,14:00,43165.58333,2201,1
2018-03-06,14:00,43165.58333,2002,1
2018-03-06,14:00,43165.58333,2154,1
2018-03-06,14:00,43165.58333,2051,-1
2018-03-06,14:00,43165.58333,1977,-1
2018-03-06,14:00,43165.58333,5318,-1
2018-03-06,14:00,43165.58333,5549,1
2018-03-06,14:00,43165.58333,2100,-1
2018-03-06,14:00,43165.58333,5412,-1
2018-03-06,14:00,43165.58333,3921,-1
2018-03-06,14:00,43165.58333,5537,1
2018-03-06,14:00,43165.58333,8820,1
2018-03-06,14:00,43165.58333,2080,1
2018-03-06,14:00,43165.58333,9454,1
2018-03-06,14:00,43165.58333,5269,1
2018-03-06,14:00,43165.58333,2108,1
2018-03-06,14:00,43165.58333,8947,-1
2018-03-06,14:00,43165.58333,3902,1
2018-03-06,14:00,43165.58333,5257,2
2018-03-06,14:00,43165.58333,3926,1
2018-03-06,14:00,43165.58333,3937,-1
2018-03-06,14:00,43165.58333,1986,1
2018-03-06,14:00,43165.58333,2031,1
2018-03-06,14:00,43165.58333,5091,1
2018-03-06,14:00,43165.58333,5256,1
2018-03-06,14:00,43165.58333,1992,1
2018-03-06,14:00,43165.58333,2139,-1
2018-03-06,14:00,43165.58333,9417,1
2018-03-06,14:00,43165.58333,1999,1
2018-03-06,14:00,43165.58333,8660,1
2018-03-06,14:00,43165.58333,5263,1
2018-03-06,14:00,43165.58333,5072,-1
2018-03-06,14:00,43165.58333,3901,1
2018-03-06,14:00,43165.58333,3907,-1
2018-03-06,14:00,43165.58333,3898,-1
2018-03-06,14:00,43165.58333,2024,1
2018-03-06,14:00,43165.58333,9401,1
2018-03-06,14:00,43165.58333,9412,-1
2018-03-06,14:00,43165.58333,2186,1
2018-03-06,14:00,43165.58333,5275,1
2018-03-06,14:00,43165.58333,2219,1
2018-03-06,14:00,43165.58333,9415,1
2018-03-06,14:00,43165.58333,9414,1
2018-03-06,14:00,43165.58333,2191,1
2018-03-06,14:00,43165.58333,1973,1
2018-03-06,14:00,43165.58333,9485,1
2018-03-06,14:00,43165.58333,9414,1
2018-03-06,14:00,43165.58333,9415,1
2018-03-06,14:00,43165.58333,5257,1
2018-03-08,14:00,43167.58333,2328,1
2018-03-08,14:00,43167.58333,2054,1
2018-03-08,14:00,43167.58333,2164,1
2018-03-08,14:00,43167.58333,5089,-1
2018-03-08,14:00,43167.58333,8946,1
2018-03-08,14:00,43167.58333,5078,1
2018-03-08,14:00,43167.58333,2010,1
2018-03-08,14:00,43167.58333,1984,1
2018-03-08,14:00,43167.58333,2127,-1
2018-03-08,14:00,43167.58333,2185,1
2018-03-08,14:00,43167.58333,5309,1
2018-03-08,14:00,43167.58333,3905,1
2018-03-08,14:00,43167.58333,1971,-1
2018-03-08,14:00,43167.58333,5095,1
2018-03-08,14:00,43167.58333,2053,-1
2018-03-08,14:00,43167.58333,2111,-1
2018-03-08,14:00,43167.58333,3914,-1
2018-03-08,14:00,43167.58333,1979,1
2018-03-08,14:00,43167.58333,3916,1
2018-03-08,14:00,43167.58333,5068,1
2018-03-08,14:00,43167.58333,3923,1
2018-03-08,14:00,43167.58333,5084,1
2018-03-08,14:00,43167.58333,3899,-1
2018-03-08,14:00,43167.58333,2029,1
2018-03-08,14:00,43167.58333,2174,1
2018-03-08,14:00,43167.58333,2215,-1
2018-03-08,14:00,43167.58333,2027,1
2018-03-08,14:00,43167.58333,1991,1
2018-03-08,14:00,43167.58333,3937,1
2018-03-08,14:00,43167.58333,5308,1
2018-03-08,14:00,43167.58333,2208,-1
2018-03-08,14:00,43167.58333,2109,-1
2018-03-08,14:00,43167.58333,9413,-1
2018-03-08,14:00,43167.58333,5249,1
2018-03-08,14:00,43167.58333,2099,1
2018-03-08,14:00,43167.58333,2028,-1
2018-03-08,14:00,43167.58333,2036,-1
2018-03-08,14:00,43167.58333,5305,1
2018-03-08,14:00,43167.58333,5262,-1
2018-03-08,14:00,43167.58333,3913,-1
2018-03-08,14:00,43167.58333,2201,1
2018-03-08,14:00,43167.58333,2002,1
2018-03-08,14:00,43167.58333,5070,1
2018-03-08,14:00,43167.58333,2051,2
2018-03-08,14:00,43167.58333,1977,1
2018-03-08,14:00,43167.58333,5318,-1
2018-03-08,14:00,43167.58333,1989,1
2018-03-08,14:00,43167.58333,5549,1
2018-03-08,14:00,43167.58333,2100,-1
2018-03-08,14:00,43167.58333,2142,1
2018-03-08,14:00,43167.58333,5412,2
2018-03-08,14:00,43167.58333,2121,1
2018-03-08,14:00,43167.58333,3921,1
2018-03-08,14:00,43167.58333,3908,1
2018-03-08,14:00,43167.58333,5244,1
2018-03-08,14:00,43167.58333,2057,1
2018-03-08,14:00,43167.58333,2146,1
2018-03-08,14:00,43167.58333,5537,1
2018-03-08,14:00,43167.58333,3900,1
2018-03-08,14:00,43167.58333,2106,1
2018-03-08,14:00,43167.58333,2087,1
2018-03-08,14:00,43167.58333,2151,1
2018-03-08,14:00,43167.58333,5243,1
2018-03-08,14:00,43167.58333,2193,-1
2018-03-08,14:00,43167.58333,8820,1
2018-03-08,14:00,43167.58333,5076,1
2018-03-08,14:00,43167.58333,2136,1
2018-03-08,14:00,43167.58333,2080,-1
2018-03-08,14:00,43167.58333,5090,-1
2018-03-08,14:00,43167.58333,5097,1
2018-03-08,14:00,43167.58333,2209,1
2018-03-08,14:00,43167.58333,2022,1
2018-03-08,14:00,43167.58333,5245,-1
2018-03-08,14:00,43167.58333,8658,-1
2018-03-08,14:00,43167.58333,2149,1
2018-03-08,14:00,43167.58333,2181,-1
2018-03-08,14:00,43167.58333,2021,1
2018-03-08,14:00,43167.58333,2104,-1
2018-03-08,14:00,43167.58333,3906,-1
2018-03-08,14:00,43167.58333,5265,1
2018-03-08,14:00,43167.58333,5088,1
2018-03-08,14:00,43167.58333,2018,1
2018-03-08,14:00,43167.58333,8947,1
2018-03-08,14:00,43167.58333,2182,1
2018-03-08,14:00,43167.58333,2069,1
2018-03-08,14:00,43167.58333,2076,1
2018-03-08,14:00,43167.58333,2150,1
2018-03-08,14:00,43167.58333,1998,1
2018-03-08,14:00,43167.58333,1990,1
2018-03-08,14:00,43167.58333,5248,1
2018-03-08,14:00,43167.58333,3915,1
2018-03-08,14:00,43167.58333,5085,1
2018-03-08,14:00,43167.58333,3902,1
2018-03-08,14:00,43167.58333,3932,1
2018-03-08,14:00,43167.58333,5257,1
2018-03-08,14:00,43167.58333,1987,1
2018-03-08,14:00,43167.58333,2008,1
2018-03-08,14:00,43167.58333,2210,-1
2018-03-08,14:00,43167.58333,2169,-1
2018-03-08,14:00,43167.58333,2170,1
2018-03-08,14:00,43167.58333,5411,-1
2018-03-08,14:00,43167.58333,1988,1
2018-03-08,14:00,43167.58333,2037,1
2018-03-08,14:00,43167.58333,1978,1
2018-03-08,14:00,43167.58333,2156,-1
2018-03-08,14:00,43167.58333,1986,-1
2018-03-08,14:00,43167.58333,2031,-1
2018-03-08,14:00,43167.58333,5091,-1
2018-03-08,14:00,43167.58333,2070,1
2018-03-08,14:00,43167.58333,2043,1
2018-03-08,14:00,43167.58333,2163,1
2018-03-08,14:00,43167.58333,1980,1
2018-03-08,14:00,43167.58333,2066,1
2018-03-08,14:00,43167.58333,3930,-1
2018-03-08,14:00,43167.58333,2138,1
2018-03-08,14:00,43167.58333,1992,-1
2018-03-08,14:00,43167.58333,3925,1
2018-03-08,14:00,43167.58333,2094,1
2018-03-08,14:00,43167.58333,5579,1
2018-03-08,14:00,43167.58333,5258,1
2018-03-08,14:00,43167.58333,2139,-1
2018-03-08,14:00,43167.58333,3918,-1
2018-03-08,14:00,43167.58333,8660,-1
2018-03-08,14:00,43167.58333,2064,1
2018-03-08,14:00,43167.58333,2025,1
2018-03-08,14:00,43167.58333,2052,1
2018-03-08,14:00,43167.58333,5263,1
2018-03-08,14:00,43167.58333,5072,-1
2018-03-08,14:00,43167.58333,2123,-1
2018-03-08,14:00,43167.58333,3938,-1
2018-03-08,14:00,43167.58333,3898,1
2018-03-08,14:00,43167.58333,2032,1
2018-03-08,14:00,43167.58333,3904,1
2018-03-08,14:00,43167.58333,9412,1
2018-03-08,14:00,43167.58333,2186,-1
2018-03-08,14:00,43167.58333,2098,-1
2018-03-08,14:00,43167.58333,2128,1
2018-03-08,14:00,43167.58333,3933,1
2018-03-08,14:00,43167.58333,9414,1
2018-03-08,14:00,43167.58333,2056,1
2018-03-08,14:00,43167.58333,5065,1
2018-03-08,14:00,43167.58333,5242,-1
2018-03-08,14:00,43167.58333,5092,1
2018-03-08,14:00,43167.58333,5279,1
2018-03-08,14:00,43167.58333,5324,1
2018-03-08,14:00,43167.58333,2108,2
2018-03-08,14:00,43167.58333,1999,1
2018-03-08,14:00,43167.58333,1993,1
2018-03-08,14:00,43167.58333,9454,1
2018-03-08,14:00,43167.58333,3920,1
2018-03-08,14:00,43167.58333,5256,1
2018-03-08,14:00,43167.58333,9415,1
2018-03-08,14:00,43167.58333,3907,1
2018-03-08,14:00,43167.58333,2118,1
2018-03-08,14:00,43167.58333,5498,-1
2018-03-08,14:00,43167.58333,5269,1
2018-03-08,14:00,43167.58333,5316,1
2018-03-08,14:00,43167.58333,2132,1
2018-03-08,14:00,43167.58333,1972,1
2018-03-08,14:00,43167.58333,3903,1
2018-03-08,14:00,43167.58333,3901,1
2018-03-08,14:00,43167.58333,5409,-1
2018-03-08,14:00,43167.58333,2083,-1
2018-03-08,14:00,43167.58333,2112,1
2018-03-08,14:00,43167.58333,2130,1
2018-03-08,14:00,43167.58333,9417,-1
2018-03-08,14:00,43167.58333,3936,1
2018-03-08,14:00,43167.58333,3926,2
2018-03-08,14:00,43167.58333,2137,1
2018-03-08,14:00,43167.58333,9401,-1
2018-03-08,14:00,43167.58333,5412,-1
2018-03-08,14:00,43167.58333,5413,-1
2018-03-08,14:00,43167.58333,2137,1
2018-03-08,14:00,43167.58333,1970,1
2018-03-08,14:00,43167.58333,9300,1
2018-03-08,14:00,43167.58333,2090,1
2018-03-08,14:00,43167.58333,3919,1
2018-03-08,14:00,43167.58333,3897,1
2018-03-08,14:00,43167.58333,2191,1
2018-03-08,14:00,43167.58333,1973,1
2018-03-08,14:00,43167.58333,9485,1
2018-03-08,14:00,43167.58333,5079,1
2018-03-08,20:00,43167.83333,2328,1
2018-03-08,20:00,43167.83333,5089,-1
2018-03-08,20:00,43167.83333,8946,1
2018-03-08,20:00,43167.83333,1971,1
2018-03-08,20:00,43167.83333,5078,-1
2018-03-08,20:00,43167.83333,1984,1
2018-03-08,20:00,43167.83333,2127,1
2018-03-08,20:00,43167.83333,2054,-1
2018-03-08,20:00,43167.83333,2109,-1
2018-03-08,20:00,43167.83333,3899,-1
2018-03-08,20:00,43167.83333,5249,1
2018-03-08,20:00,43167.83333,2099,1
2018-03-08,20:00,43167.83333,2028,-1
2018-03-08,20:00,43167.83333,2036,-1
2018-03-08,20:00,43167.83333,5305,-1
2018-03-08,20:00,43167.83333,2201,1
2018-03-08,20:00,43167.83333,2010,-1
2018-03-08,20:00,43167.83333,1977,1
2018-03-08,20:00,43167.83333,5318,-1
2018-03-08,20:00,43167.83333,5549,1
2018-03-08,20:00,43167.83333,2100,-1
2018-03-08,20:00,43167.83333,5412,-1
2018-03-08,20:00,43167.83333,3923,1
2018-03-08,20:00,43167.83333,2121,1
2018-03-08,20:00,43167.83333,3921,-1
2018-03-08,20:00,43167.83333,3908,1
2018-03-08,20:00,43167.83333,5244,1
2018-03-08,20:00,43167.83333,2057,1
2018-03-08,20:00,43167.83333,2146,-1
2018-03-08,20:00,43167.83333,5537,1
2018-03-08,20:00,43167.83333,3900,1
2018-03-08,20:00,43167.83333,2106,1
2018-03-08,20:00,43167.83333,2087,1
2018-03-08,20:00,43167.83333,2151,1
2018-03-08,20:00,43167.83333,5243,-1
2018-03-08,20:00,43167.83333,2193,-1
2018-03-08,20:00,43167.83333,5076,-1
2018-03-08,20:00,43167.83333,2136,1
2018-03-08,20:00,43167.83333,2080,-1
2018-03-08,20:00,43167.83333,5090,-1
2018-03-08,20:00,43167.83333,5097,1
2018-03-08,20:00,43167.83333,9454,1
2018-03-08,20:00,43167.83333,2209,-1
2018-03-08,20:00,43167.83333,2022,1
2018-03-08,20:00,43167.83333,5245,-1
2018-03-08,20:00,43167.83333,8658,-1
2018-03-08,20:00,43167.83333,2149,1
2018-03-08,20:00,43167.83333,2181,-1
2018-03-08,20:00,43167.83333,1991,1
2018-03-08,20:00,43167.83333,2104,-1
2018-03-08,20:00,43167.83333,3906,1
2018-03-08,20:00,43167.83333,5068,1
2018-03-08,20:00,43167.83333,2021,1
2018-03-08,20:00,43167.83333,5088,1
2018-03-08,20:00,43167.83333,2018,1
2018-03-08,20:00,43167.83333,8947,-1
2018-03-08,20:00,43167.83333,2182,1
2018-03-08,20:00,43167.83333,2069,1
2018-03-08,20:00,43167.83333,2076,1
2018-03-08,20:00,43167.83333,2150,-1
2018-03-08,20:00,43167.83333,1998,1
2018-03-08,20:00,43167.83333,2053,-1
2018-03-08,20:00,43167.83333,3915,1
2018-03-08,20:00,43167.83333,5085,1
2018-03-08,20:00,43167.83333,3902,-1
2018-03-08,20:00,43167.83333,3932,1
2018-03-08,20:00,43167.83333,1987,1
2018-03-08,20:00,43167.83333,2008,1
2018-03-08,20:00,43167.83333,2210,1
2018-03-08,20:00,43167.83333,2169,-1
2018-03-08,20:00,43167.83333,2170,-1
2018-03-08,20:00,43167.83333,1988,-1
2018-03-08,20:00,43167.83333,2037,2
2018-03-08,20:00,43167.83333,1978,-1
2018-03-08,20:00,43167.83333,2164,1
2018-03-08,20:00,43167.83333,2156,-1
2018-03-08,20:00,43167.83333,3926,-1
2018-03-08,20:00,43167.83333,3937,-1
2018-03-08,20:00,43167.83333,1986,1
2018-03-08,20:00,43167.83333,2031,1
2018-03-08,20:00,43167.83333,5070,1
2018-03-08,20:00,43167.83333,1979,1
2018-03-08,20:00,43167.83333,2027,-1
2018-03-08,20:00,43167.83333,2070,1
2018-03-08,20:00,43167.83333,2043,1
2018-03-08,20:00,43167.83333,2163,-1
2018-03-08,20:00,43167.83333,2066,1
2018-03-08,20:00,43167.83333,2142,1
2018-03-08,20:00,43167.83333,2138,-1
2018-03-08,20:00,43167.83333,1992,-1
2018-03-08,20:00,43167.83333,3914,1
2018-03-08,20:00,43167.83333,3925,-1
2018-03-08,20:00,43167.83333,2094,-1
2018-03-08,20:00,43167.83333,5579,-1
2018-03-08,20:00,43167.83333,5258,1
2018-03-08,20:00,43167.83333,5091,-1
2018-03-08,20:00,43167.83333,2139,1
2018-03-08,20:00,43167.83333,3918,1
2018-03-08,20:00,43167.83333,1999,-1
2018-03-08,20:00,43167.83333,8660,-1
2018-03-08,20:00,43167.83333,2064,1
2018-03-08,20:00,43167.83333,2025,-1
2018-03-08,20:00,43167.83333,2052,1
2018-03-08,20:00,43167.83333,5263,-1
2018-03-08,20:00,43167.83333,5072,1
2018-03-08,20:00,43167.83333,2123,-1
2018-03-08,20:00,43167.83333,3916,1
2018-03-08,20:00,43167.83333,3938,-1
2018-03-08,20:00,43167.83333,3898,1
2018-03-08,20:00,43167.83333,2032,1
2018-03-08,20:00,43167.83333,5265,1
2018-03-08,20:00,43167.83333,9412,1
2018-03-08,20:00,43167.83333,2186,1
2018-03-08,20:00,43167.83333,2002,-1
2018-03-08,20:00,43167.83333,2098,-1
2018-03-08,20:00,43167.83333,2128,1
2018-03-08,20:00,43167.83333,3933,1
2018-03-08,20:00,43167.83333,2185,1
2018-03-08,20:00,43167.83333,1980,-1
2018-03-08,20:00,43167.83333,9413,1
2018-03-08,20:00,43167.83333,2056,1
2018-03-08,20:00,43167.83333,5065,1
2018-03-08,20:00,43167.83333,5242,-1
2018-03-08,20:00,43167.83333,5092,-1
2018-03-08,20:00,43167.83333,5279,1
2018-03-08,20:00,43167.83333,5095,1
2018-03-08,20:00,43167.83333,2108,1
2018-03-08,20:00,43167.83333,1993,2
2018-03-08,20:00,43167.83333,5413,-1
2018-03-08,20:00,43167.83333,5256,1
2018-03-08,20:00,43167.83333,2118,1
2018-03-08,20:00,43167.83333,5498,-1
2018-03-08,20:00,43167.83333,5269,-1
2018-03-08,20:00,43167.83333,5316,1
2018-03-08,20:00,43167.83333,2215,-1
2018-03-08,20:00,43167.83333,5308,-1
2018-03-08,20:00,43167.83333,2111,1
2018-03-08,20:00,43167.83333,5248,-1
2018-03-08,20:00,43167.83333,5309,1
2018-03-08,20:00,43167.83333,8820,-1
2018-03-08,20:00,43167.83333,2132,-1
2018-03-08,20:00,43167.83333,1972,1
2018-03-08,20:00,43167.83333,3920,1
2018-03-08,20:00,43167.83333,3903,1
2018-03-08,20:00,43167.83333,3901,-1
2018-03-08,20:00,43167.83333,2174,-1
2018-03-08,20:00,43167.83333,5411,-1
2018-03-08,20:00,43167.83333,3905,-1
2018-03-08,20:00,43167.83333,5409,-1
2018-03-08,20:00,43167.83333,3930,-1
2018-03-08,20:00,43167.83333,2083,-1
2018-03-08,20:00,43167.83333,2112,-1
2018-03-08,20:00,43167.83333,2130,-1
2018-03-08,20:00,43167.83333,3913,-1
2018-03-08,20:00,43167.83333,9417,-1
2018-03-08,20:00,43167.83333,5084,-1
2018-03-08,20:00,43167.83333,3936,-1
2018-03-08,20:00,43167.83333,1989,-1
2018-03-08,20:00,43167.83333,2029,1
2018-03-08,20:00,43167.83333,5262,-1
2018-03-08,20:00,43167.83333,2051,-1
